"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2011","388006","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.78319232107292","1204","6.12844843087878","82.3680416217731","3362","1"
"year","2011","388007","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.60774220680053","420","9.18828506804176","76.8577029745506","1096","1"
"year","2011","388008","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.83103328734335","1410","5.00899505851066","73.4585951470612","4014","1"
"year","2011","388009","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.6466151722408","590","7.94636306224934","72.8669147720566","1571","1"
"year","2011","388010","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.76195628198891","2748","3.62760954631526","70.7184417448535","7618","1"
"year","2011","388011","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.74006649469154","1698","4.99292277004372","79.444146660408","4659","1"
"year","2011","388012","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.91068916487482","1120","6.46158916680144","84.1807785320882","3269","1"
"year","2011","388013","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.90681841690537","2555","4.30650137466974","81.9728397023986","7462","1"
"year","2011","388014","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","3.05572295608463","4607","3.11923611908298","75.9196222572857","14139","1"
"year","2011","388001","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.33180487274531","12101","2.05794171242162","70.4091419424768","40282","1"
"year","2011","388002","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.21353843752521","55135","1.08508955126783","95.3947846949944","177441","1"
"year","2011","388003","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.32992643084634","10830","2.21135133438394","75.8411339125187","36284","1"
"year","2011","388004","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.41231909631627","8450","2.65186505031967","80.2736299445045","28743","1"
"year","2011","388005","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.52415800740693","11892","2.17141365317513","72.7104920192598","42257","1"
"year","2011","388006","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.57937757493633","16492","1.96891906404898","76.4352753998696","59177","1"
"year","2011","388007","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.33034810797527","7693","2.56564481640807","72.0553980528976","25839","1"
"year","2011","388008","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.26881201274692","19544","1.614413238048","75.0248156386559","64627","1"
"year","2011","388009","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.36278472597167","8473","2.26028358357893","62.0014021517565","28477","1"
"year","2011","388010","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.24080833131656","16297","1.63466712297972","66.1289694349018","53240","1"
"year","2011","388011","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.41494843869418","15624","1.84502532030147","71.464041645138","53926","1"
"year","2011","388012","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.49501112155111","17252","1.99227351027014","85.7553187316757","60285","1"
"year","2011","388013","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.63567019493829","23375","1.65585515294706","76.2686191735773","85055","1"
"year","2011","388014","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.32600436100155","54675","0.987554830304179","75.837455868317","184087","1"
"year","2011","388001","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.35593832739324","829","8.05897435341512","71.7831070160317","2780","1"
"year","2011","388002","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","2.7826238685017","6697","2.83398435475379","99.951655283458","18595","1"
"year","2011","388003","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.24295676663607","598","9.02008140399801","74.574585354932","1954","1"
"year","2011","388004","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.06043532160523","702","8.38074027728008","81.2314196390351","2145","1"
"year","2011","388005","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.42969172312038","984","7.82549219676295","77.8999026580586","3387","1"
"year","2011","388006","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.0570485097198","969","6.81202265261538","74.8638506633357","2977","1"
"year","2011","388007","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.36741280123057","297","14.3136240155502","78.2256226768936","1010","1"
"year","2011","388008","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","2.83208608366552","1113","6.09343032977503","79.1270219322021","3196","1"
"year","2011","388009","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","2.91305249812456","384","9.90346913299657","66.7863131167374","1118","1"
"year","2011","388010","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.03066196820429","1576","4.89603272795639","65.8418544777577","4822","1"
"year","2011","388011","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.10111323698622","1270","5.99986933732504","73.0118343062172","3981","1"
"year","2011","388012","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.05252019314492","991","7.48607723425024","88.4132894868231","3024","1"
"year","2011","388013","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.51549897561164","1788","6.0431951306337","79.5943932658447","6275","1"
"year","2011","388014","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.35696042109579","4056","3.6516705355552","76.2325398998551","13729","1"
"year","2011","388001","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.83776264119963","24983","1.34383193134523","77.3876170445472","70920","1"
"year","2011","388002","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.94568146984384","118964","0.694712684894173","98.0372670347422","351536","1"
"year","2011","388003","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.87120371723743","25049","1.37180340540535","82.6989087590004","72358","1"
"year","2011","388004","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.93582678534953","19867","1.64014949433247","88.7738284917166","58284","1"
"year","2011","388005","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","3.05876730287254","28110","1.35763388567123","80.5620242679225","86517","1"
"year","2011","388006","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","3.18533116666022","42674","1.14830037046092","80.5576862907858","136318","1"
"year","2011","388007","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.92015861804364","21043","1.49223349522038","79.0347056639595","61819","1"
"year","2011","388008","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.99268752048086","47762","0.989510606361151","78.4110466011439","144028","1"
"year","2011","388009","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.9012237775764","21666","1.35498650499583","68.8890137363619","62981","1"
"year","2011","388010","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.81714578557042","42033","0.977465080733966","73.0118908993804","119138","1"
"year","2011","388011","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","2.99258184862628","40256","1.09407079881669","77.5141305364243","121324","1"
"year","2011","388012","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","3.10859735718423","44292","1.16361696291061","89.853675885385","137787","1"
"year","2011","388013","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","3.16419090359246","58671","1.00405966526857","84.1722185631793","186072","1"
"year","2011","388014","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","3.1023669176088","125461","0.622747753901684","77.6099137137709","391878","1"
"year","2011","388001","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","3.006037179402","1551","5.73498259995586","77.7916565703366","4646","1"
"year","2011","388002","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.82288641507422","14395","1.82095560989721","92.9333645521194","40671","1"
"year","2011","388003","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.92547782359152","1321","5.94423543148341","80.7473852084558","3889","1"
"year","2011","388004","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.84613697771798","1699","5.35092157194722","87.2580827282968","4836","1"
"year","2011","388005","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","3.04968946593614","2435","4.68523884448296","82.3565966037794","7462","1"
"year","2011","388006","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.9054675719191","2173","4.56641374115946","79.0222939184704","6339","1"
"year","2011","388007","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.92362744866729","717","8.14992023637348","79.5563957988992","2106","1"
"year","2011","388008","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.83149615949343","2523","3.87977016254992","75.997813332756","7210","1"
"year","2011","388009","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.75208518521479","974","6.21091991474401","70.4653346232033","2689","1"
"year","2011","388010","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.85983510753415","4324","2.92186822105573","68.9936190955983","12440","1"
"year","2011","388011","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.89470728969349","2968","3.85614442380413","76.8134738914723","8640","1"
"year","2011","388012","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.97802391946192","2111","4.91713188639378","86.3915869173509","6293","1"
"year","2011","388013","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","3.15751304968658","4343","3.58551429897174","81.9278082427936","13737","1"
"year","2011","388014","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","3.19739588837107","8663","2.3903395620577","76.3957609948763","27868","1"
"year","2011","388001","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.37429516168081","13745","1.58930042437745","80.9701480450598","32741","1"
"year","2011","388002","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.72891783358752","72001","0.822490720954401","97.5641826847755","197323","1"
"year","2011","388003","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.52180818214261","15044","1.61204572641787","85.526289044202","38228","1"
"year","2011","388004","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.59607000846351","12425","1.92170202245977","93.2473564090416","32261","1"
"year","2011","388005","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.72253754178067","17744","1.60333893383055","84.9632374086292","48515","1"
"year","2011","388006","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.92960682049918","27513","1.34126288644655","82.1194860381978","80860","1"
"year","2011","388007","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.68008326357636","13810","1.75760692855945","82.1541308372408","37167","1"
"year","2011","388008","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.80107632259862","29758","1.19277593997611","79.7111472056831","83751","1"
"year","2011","388009","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.60549397721042","13840","1.59752855673924","72.2708142245222","36208","1"
"year","2011","388010","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.5688216861342","28550","1.12438456496334","75.8882721354714","73682","1"
"year","2011","388011","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.72396584650686","26348","1.27445762495935","80.1925326147801","72091","1"
"year","2011","388012","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.85983059513573","28256","1.35500284011719","90.5841841955662","81022","1"
"year","2011","388013","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.85445715649734","37987","1.17584528524888","87.9139346812656","108829","1"
"year","2011","388014","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.93578075321819","75734","0.764176487795887","78.1723789816536","222841","1"
"year","2011","388001","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.32357115083385","13047","1.98394114648038","70.664174602065","43325","1"
"year","2011","388002","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.16533819746777","62190","1.01432161858977","96.1076692858837","197051","1"
"year","2011","388003","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.31986811884612","11490","2.14144968157737","75.8850580904364","38385","1"
"year","2011","388004","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.38634219622928","9160","2.53402751982448","80.4541935936318","30921","1"
"year","2011","388005","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.51646477136712","12914","2.08942072498839","73.0964492540939","45771","1"
"year","2011","388006","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.54961515925785","17542","1.89530423905918","76.5125134906951","62428","1"
"year","2011","388007","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.33166715402386","8008","2.52426033639067","72.3048903528401","26909","1"
"year","2011","388008","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.24417162214238","20747","1.56176532288894","75.4056071599449","68105","1"
"year","2011","388009","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.34251922618476","8889","2.20116537027643","62.2219526539792","29695","1"
"year","2011","388010","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.22070824829132","17917","1.55058731329211","66.1802534387053","58176","1"
"year","2011","388011","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.39082867981561","16904","1.76541844737339","71.6354748819617","57933","1"
"year","2011","388012","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.46963880255479","18300","1.92711769257666","86.0562431733359","63483","1"
"year","2011","388013","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.62586782452093","25242","1.59431059543985","76.5160668007418","91583","1"
"year","2011","388014","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.32685979133812","58988","0.951347880398958","75.9038890320574","198592","1"
"year","2011","388001","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.83868541614044","26792","1.30164289048767","77.6076923322094","76066","1"
"year","2011","388002","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.93050546182094","134191","0.648272764390203","97.6198843816247","394374","1"
"year","2011","388003","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.86979052485409","26534","1.33184883101649","82.6824079479363","76613","1"
"year","2011","388004","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.92912910412095","21585","1.56841190991275","88.6783326049053","63182","1"
"year","2011","388005","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","3.05677671414647","30658","1.30150974197057","80.7275989810789","94286","1"
"year","2011","388006","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","3.17115591805872","45055","1.11328981923907","80.5974873977426","143288","1"
"year","2011","388007","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.91935957930753","21818","1.46553918387381","79.0569931757404","64076","1"
"year","2011","388008","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.98355576529136","50505","0.957828844285278","78.3586665569561","151856","1"
"year","2011","388009","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.89381695002874","22729","1.32084848813473","68.9522409232915","65903","1"
"year","2011","388010","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.8204359325671","46467","0.926248591509873","72.6629971700532","131858","1"
"year","2011","388011","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","2.98529183663568","43252","1.05237903381145","77.4816177557614","130024","1"
"year","2011","388012","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","3.10156778946224","46556","1.13130497802248","89.7597686713968","144505","1"
"year","2011","388013","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","3.16251532478584","63229","0.96506274916548","84.0312924814858","200412","1"
"year","2011","388014","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","3.10729816810311","134722","0.601324655150983","77.5645739311408","421433","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","2.76325134463687","382998","0.350195076716342","86.4696588623338","1061240","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.8502482731396","27943","1.26261971191662","82.5835244250494","79833","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","3.3593325837028","277833","0.460827004114875","80.0683174017062","939720","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","3.0716916566459","22254","1.54442389610267","84.0360715563986","68993","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","3.01513875061083","660831","0.283757523686471","84.5016845581954","2000960","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","2.9489265506117","50197","0.983356097100048","83.4918878839406","148826","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","2.76785931085848","412755","0.336764492835035","86.250675782018","1145519","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","3.33577808882943","301338","0.440959986628701","80.427364654692","1012357","1"
"year","2011","country","JAM","JAM-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","3.00875262268985","714093","0.272089286791759","84.4807014144256","2157876","1"
"year","2011","388001","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.0989170515969029","3748.65482923388","0.153361314425897","1.55040321107487","34794","1"
"year","2011","388002","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.171154852956156","41216.0613104701","0.0767525253078863","0.448439082983803","170145","1"
"year","2011","388003","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.149506047199502","6537.56610494852","0.170524320509611","1.14058477034085","36593","1"
"year","2011","388004","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.16215104823089","6099.47835850716","0.190044925826141","1.17202403499441","29679","1"
"year","2011","388005","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.156304331237623","8008.69152647257","0.160429097124619","1.02638932558257","43510","1"
"year","2011","388006","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.179005867017429","14590.5621183515","0.134276891955305","0.750125647793605","69330","1"
"year","2011","388007","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.169150173342945","6171.17759203911","0.196268088000726","1.16031857444686","31859","1"
"year","2011","388008","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.175608015061728","14799.937096715","0.131063354586527","0.746340390787157","71467","1"
"year","2011","388009","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.154550836090309","5110.67152380943","0.198781573503472","1.28618892354175","31846","1"
"year","2011","388010","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.148729521484307","9745.21436339617","0.139006551254947","0.934626494240513","60926","1"
"year","2011","388011","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.177592613595683","12514.5259897113","0.14396641745784","0.810655435172557","62439","1"
"year","2011","388012","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.199249501002257","17936.8466305733","0.133129041152624","0.668152444462664","70180","1"
"year","2011","388013","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.170580880147327","19348.2337822914","0.111685478455791","0.654736207008258","94606","1"
"year","2011","388014","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.193274067355304","44146.2428878546","0.0826208618501692","0.427480328741071","190822","1"
"year","2011","388001","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.115688425711047","238.385229408741","0.704616639142023","6.09064074311059","1880","1"
"year","2011","388002","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.273041259571519","7097.78161859512","0.276326059247155","1.0120304150398","18440","1"
"year","2011","388003","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.150120888529358","349.022749722004","0.740786119189874","4.93459721992655","1958","1"
"year","2011","388004","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.182319225906597","583.804182589054","0.682324177564142","3.74246969386378","2530","1"
"year","2011","388005","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.171384265806958","800.903715193272","0.551261144030149","3.21652131503759","3952","1"
"year","2011","388006","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.223135231936049","770.736357450485","0.708415310200353","3.17482498865704","2970","1"
"year","2011","388007","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.173381730932974","202.277991354465","1.1083617197849","6.3926096124474","1018","1"
"year","2011","388008","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.249120554008677","1055.29654294252","0.664519013291914","2.66745959977581","3464","1"
"year","2011","388009","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.198002062093618","279.206641972065","1.06119077595525","5.35949355645348","1361","1"
"year","2011","388010","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.174593492401379","1276.02591240406","0.44405038372712","2.54333868702435","6774","1"
"year","2011","388011","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.204973221047795","1012.47727304697","0.574374780549581","2.80219424573345","4355","1"
"year","2011","388012","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.242592147701265","912.476032018661","0.698925535997878","2.88107237856088","2957","1"
"year","2011","388013","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.183855629910607","1550.98551523685","0.421751423113713","2.29392716077704","7036","1"
"year","2011","388014","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.19876856736885","3226.35195237398","0.313235391734241","1.57587990838098","13403","1"
"year","2011","388001","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.091885755717639","3652.04501396418","0.144893990880831","1.57689284643949","36355","1"
"year","2011","388002","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.158059974961062","41094.724062562","0.0715433797244451","0.452634386042827","183660","1"
"year","2011","388003","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.153209689108775","6682.06455868483","0.172472094608104","1.12572576585319","36290","1"
"year","2011","388004","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.173203556435912","6369.60450136662","0.197333069616983","1.13931303535329","28995","1"
"year","2011","388005","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.161595081169862","8230.00917810202","0.163100347401786","1.00931504982099","43235","1"
"year","2011","388006","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.182317780436361","14528.8289759755","0.13677477100596","0.750199847094467","67764","1"
"year","2011","388007","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.173491206616234","6016.01512694359","0.203351203456005","1.17211245124268","30268","1"
"year","2011","388008","JAM","JAM-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.170580103130282","14733.2779117823","0.127987013993823","0.750304470715862","73223","1"
