"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2010","214002","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.098159509202454","480","0.425477525438833","4.33455229040811","489","1"
"year","2010","214003","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0908018867924528","770","0.312017370985083","3.43624325448507","848","1"
"year","2010","214005","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0654761904761905","220","0.426743827740521","6.51754209640068","336","1"
"year","2010","214006","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0827906976744186","890","0.265779062036018","3.21025271560359","1075","1"
"year","2010","214007","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0210526315789474","20","0.465769519268337","22.124052165246","95","1"
"year","2010","214008","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0729335494327391","450","0.331036990592913","4.53888495990727","617","1"
"year","2010","214009","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0858310626702997","630","0.326954594734446","3.80928051642989","734","1"
"year","2010","214011","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0802325581395349","1380","0.207133389717835","2.58166253851215","1720","1"
"year","2010","214013","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.1032990805841","1910","0.223822416345466","2.16674161163752","1849","1"
"year","2010","214014","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0954545454545455","420","0.442983108662713","4.64077542408556","440","1"
"year","2010","214015","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0979381443298969","380","0.477175604212376","4.87221406406321","388","1"
"year","2010","214016","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0476190476190476","30","0.848448387023569","17.817416127495","63","1"
"year","2010","214017","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.114690721649485","890","0.361726886238913","3.15393330024041","776","1"
"year","2010","214018","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0978260869565217","4680","0.135824116289805","1.38842429985134","4784","1"
"year","2010","214019","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0993150684931507","290","0.553480845912756","5.57297955194913","292","1"
"year","2010","214020","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0857988165680473","290","0.481729440021412","5.61463968024956","338","1"
"year","2010","214021","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0732496964791582","1810","0.165747852611836","2.26277869504887","2471","1"
"year","2010","214022","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0870206489675516","590","0.3423156774668","3.93372931055068","678","1"
"year","2010","214023","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.054639175257732","530","0.230762375627046","4.22338687468368","970","1"
"year","2010","214024","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.099510603588907","610","0.382334725538787","3.84215060254552","613","1"
"year","2010","214026","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.114093959731544","170","0.823629747093591","7.21887248923207","149","1"
"year","2010","214027","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0868794326241135","490","0.375044670651494","4.31684069892741","564","1"
"year","2010","214001","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0599482015539534","59950","0.0237387287154719","0.395987337403392","100003","1"
"year","2010","214002","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0736233040702314","3690","0.116653005177415","1.58445762045855","5012","1"
"year","2010","214003","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0630101675497637","4400","0.0919500003719235","1.45928830135714","6983","1"
"year","2010","214005","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0451977401129944","720","0.164591419790708","3.64158516286941","1593","1"
"year","2010","214006","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0690636316606311","5340","0.0911882290923389","1.3203509126254","7732","1"
"year","2010","214007","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.048938134810711","530","0.207306950039281","4.23610239419888","1083","1"
"year","2010","214008","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0519390581717451","2250","0.106615644979434","2.05270655133737","4332","1"
"year","2010","214009","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0650305047143649","4690","0.0918183373162507","1.41192718278209","7212","1"
"year","2010","214011","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0513635001498352","8570","0.0540398475617265","1.05210601699814","16685","1"
"year","2010","214013","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0623612256550149","9830","0.0609053807613532","0.976654645921883","15763","1"
"year","2010","214014","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0724155578300921","2830","0.131103833475835","1.81043738948256","3908","1"
"year","2010","214015","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0716981132075472","2090","0.151105127116296","2.10751887820097","2915","1"
"year","2010","214016","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0612668743509865","590","0.24438288664255","3.98882575994535","963","1"
"year","2010","214017","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0751180862410483","4930","0.102887875284073","1.36968179612448","6563","1"
"year","2010","214018","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0730936703483432","27530","0.0424125699057079","0.580249557910854","37664","1"
"year","2010","214019","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0779910167415272","1910","0.171354484477087","2.19710540567742","2449","1"
"year","2010","214020","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0740882917466411","1930","0.162276530852523","2.19031276098872","2605","1"
"year","2010","214021","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0501183898973954","10160","0.0484601770268411","0.966914083354451","20272","1"
"year","2010","214022","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0737593473827328","4340","0.107754178387477","1.46088844615649","5884","1"
"year","2010","214023","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0472070237943759","3710","0.0756517431717433","1.60255269430386","7859","1"
"year","2010","214024","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0647717955725608","2370","0.128668003255391","1.98648195743238","3659","1"
"year","2010","214026","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0828488372093023","1140","0.234992743861208","2.83640364520195","1376","1"
"year","2010","214027","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0685574372577025","3360","0.114146598909094","1.66497762277818","4901","1"
"year","2010","214001","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0697546386537117","46880","0.0310726324809196","0.445456145722091","67207","1"
"year","2010","214002","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0841285786037167","3350","0.139103610237743","1.65346440587073","3982","1"
"year","2010","214003","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.072271110278974","3860","0.112042196642604","1.55030407323355","5341","1"
"year","2010","214005","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0517629407351838","690","0.191890227711301","3.7070967179589","1333","1"
"year","2010","214006","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0760349661883556","4610","0.107644206967208","1.4157197979223","6063","1"
"year","2010","214007","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0556930693069307","450","0.255124099433031","4.58089494093086","808","1"
"year","2010","214008","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.058412520961431","2090","0.123983286478385","2.12254640679265","3578","1"
"year","2010","214009","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0758912164645351","4130","0.113521478173197","1.4958447559771","5442","1"
"year","2010","214011","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0560026276892757","6820","0.0658872847353645","1.17650345089042","12178","1"
"year","2010","214013","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0742472721306096","9050","0.0750937362175659","1.01140060857007","12189","1"
"year","2010","214014","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0774299835255354","2350","0.153417500786369","1.98137070164524","3035","1"
"year","2010","214015","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0870113493064313","2070","0.182735707964371","2.10013646979342","2379","1"
"year","2010","214016","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0701001430615164","490","0.305378849595177","4.3563227727965","699","1"
"year","2010","214017","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0885468718768739","4430","0.127010179592452","1.43438358578112","5003","1"
"year","2010","214018","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0840042257112674","23060","0.052944178834098","0.630256137543289","27451","1"
"year","2010","214019","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0907617504051864","1680","0.211148047933616","2.32639902812574","1851","1"
"year","2010","214020","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0842754367934224","1640","0.199141383494473","2.36298251390393","1946","1"
"year","2010","214021","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0584505100634133","8480","0.0615902483700843","1.05371618319951","14508","1"
"year","2010","214022","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0831234256926952","3960","0.126482743912029","1.52162573736593","4764","1"
"year","2010","214023","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0542039355992844","3030","0.0957653185500918","1.76675950724427","5590","1"
"year","2010","214024","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0755555555555556","2210","0.154529242197396","2.04523997025965","2925","1"
"year","2010","214026","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0909090909090909","970","0.27830762496483","3.06138387461313","1067","1"
"year","2010","214027","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0776648423247329","2980","0.136634607812112","1.75928520192977","3837","1"
"year","2010","214001","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0498043094920649","23160","0.0319009909515535","0.640526719010855","46502","1"
"year","2010","214002","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.053880692751764","840","0.180828333713163","3.35608776498597","1559","1"
"year","2010","214003","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0515951161874754","1310","0.138825689073959","2.69067499663192","2539","1"
"year","2010","214005","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0426929392446634","260","0.259056809434677","6.06790757483531","609","1"
"year","2010","214006","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0583392984967788","1630","0.140221504834048","2.40355143868915","2794","1"
"year","2010","214007","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0264550264550265","100","0.261027467337197","9.86683826534606","378","1"
"year","2010","214008","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0438782731776362","620","0.172309918289592","3.92699862166442","1413","1"
"year","2010","214009","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0481409001956947","1230","0.133920784372349","2.78185043960449","2555","1"
"year","2010","214011","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0506091846298032","3240","0.0866322009853425","1.71178811946964","6402","1"
"year","2010","214013","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0499005604773097","2760","0.0925838877372937","1.85536769230062","5531","1"
"year","2010","214014","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0683183183183183","910","0.218600046330306","3.19972815068097","1332","1"
"year","2010","214015","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0438871473354232","420","0.209395471697906","4.77122539083085","957","1"
"year","2010","214016","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0411764705882353","140","0.340764576565058","8.2757111451514","340","1"
"year","2010","214017","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.060363022372309","1430","0.154733022027278","2.5633743299484","2369","1"
"year","2010","214018","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0614649473064083","9390","0.0614497281902367","0.999752393570018","15277","1"
"year","2010","214019","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.057649667405765","520","0.245415126955425","4.25700854834218","902","1"
"year","2010","214020","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0581395348837209","600","0.23035052781775","3.96202907846531","1032","1"
"year","2010","214021","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0421744324970131","3530","0.0694712490840008","1.64723613267163","8370","1"
"year","2010","214022","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0534934497816594","980","0.166245301690378","3.10776931323237","1832","1"
"year","2010","214023","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0374170187085094","1240","0.104250327502567","2.78617407535085","3314","1"
"year","2010","214024","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0570592538405267","780","0.198390553081735","3.47692161618887","1367","1"
"year","2010","214026","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0729613733905579","340","0.380980245124257","5.22167041846776","466","1"
"year","2010","214027","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0536791314837153","890","0.175036929287842","3.26080032313756","1658","1"
"year","2010","214001","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0615958279467764","70040","0.0225461916059562","0.366034394820342","113709","1"
"year","2010","214002","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0756181194730193","4190","0.112316761662893","1.48531545674008","5541","1"
"year","2010","214003","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0656091370558376","5170","0.0882029977150266","1.34437064215553","7880","1"
"year","2010","214005","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.048918640576725","950","0.154782341414065","3.16407691606435","1942","1"
"year","2010","214006","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0704527492378909","6240","0.0859887004575641","1.22051589736001","8857","1"
"year","2010","214007","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0463743676222597","550","0.193101485017417","4.16397020419376","1186","1"
"year","2010","214008","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0542977359246644","2710","0.101431836772998","1.86806751783775","4991","1"
"year","2010","214009","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0670251344254095","5360","0.0884280953407924","1.31932738514984","7997","1"
"year","2010","214011","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0541442411194833","10060","0.0525007777240455","0.969646570688634","18580","1"
"year","2010","214013","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.066647855530474","11810","0.0592494053668398","0.888991924725149","17720","1"
"year","2010","214014","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0746507900160293","3260","0.125770398617125","1.6847832231932","4367","1"
"year","2010","214015","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0746402877697842","2490","0.143889440983163","1.92777178762985","3336","1"
"year","2010","214016","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0606352261790183","630","0.234137977314287","3.86141838777054","1039","1"
"year","2010","214017","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0794899620184482","5860","0.0996271589607883","1.25333006119272","7372","1"
"year","2010","214018","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0759455158210073","32450","0.0405269177549323","0.533631476681894","42728","1"
"year","2010","214019","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0799128223755903","2200","0.163425423179375","2.04504631824008","2753","1"
"year","2010","214020","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0752182672934856","2240","0.152833633062823","2.03186856812986","2978","1"
"year","2010","214021","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0524958475391206","12010","0.0466277016575084","0.888216951307641","22878","1"
"year","2010","214022","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0748938750758035","4940","0.102489318581386","1.36846061814336","6596","1"
"year","2010","214023","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0479559748427673","4270","0.0716073005643999","1.49318830029372","8904","1"
"year","2010","214024","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0696644920782852","2990","0.122884096110242","1.76394160704067","4292","1"
"year","2010","214026","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0854533594259622","1310","0.225785694633997","2.64220969369402","1533","1"
"year","2010","214027","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0704276615104641","3870","0.10915141790174","1.54983731620171","5495","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0986287791177928","17910","0.0699693288511023","0.709421017647776","18159","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.0693620647955129","120450","0.0192800868756527","0.27796298931545","173654","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","person_with_disability","Total","0.0632646164244677","9360","0.0632894639807617","1.00039275597796","14795","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","person_with_no_disability","Total","0.0494976642989697","46410","0.0224003867109521","0.452554419045958","93762","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_disability","Total","0.0827517145111367","27270","0.0479929986500233","0.579963798134531","32954","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","person_with_no_disability","Total","0.0623971639692464","166860","0.0147910221496722","0.237046384944069","267416","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.0721000538369156","139280","0.0186098033822906","0.258110811184475","193176","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.0514347294014503","56320","0.0211085667553729","0.410395213526247","109498","1"
"year","2010","country","DOM","DOM-IPUMS","tasa_patrones_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.0646239848814236","195600","0.0141319607895407","0.218679810839133","302674","1"
"year","2010","214001","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0250968241673122","1620","0.0615661510107244","2.45314509119892","6455","1"
"year","2010","214002","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00333333333333333","10","0.105233426600458","31.5700279801375","300","1"
"year","2010","214003","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0105485232067511","50","0.14838975268642","14.0673485546726","474","1"
"year","2010","214005","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00478468899521531","10","0.150942743136024","31.547033315429","209","1"
"year","2010","214006","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00614439324116743","40","0.0968524593546786","15.7627377599739","651","1"
"year","2010","214007","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0185185185185185","10","0.580159348965913","31.3286048441593","54","1"
"year","2010","214008","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0025706940874036","10","0.0811879285433707","31.5821042033712","389","1"
"year","2010","214009","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0111856823266219","50","0.15730222010768","14.0628184776266","447","1"
"year","2010","214011","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0115303983228512","110","0.109302382092035","9.4794975014365","954","1"
"year","2010","214013","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0124555160142349","140","0.104610683670208","8.39874346037959","1124","1"
"year","2010","214014","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00709219858156028","20","0.158023017679242","22.2812454927731","282","1"
"year","2010","214015","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0135746606334842","30","0.246150353402969","18.1330760340188","221","1"
"year","2010","214016","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.024390243902439","10","0.761823228724908","31.2347523777212","41","1"
"year","2010","214017","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00634249471458774","30","0.115429773964571","18.1994276950807","473","1"
"year","2010","214018","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0157208588957055","410","0.0770270884231875","4.89967430750422","2608","1"
"year","2010","214019","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.010752688172043","20","0.239141248911059","22.2401361487285","186","1"
"year","2010","214020","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00520833333333333","10","0.164272490171663","31.5403181129593","192","1"
"year","2010","214021","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00805270863836018","110","0.076469797681834","9.49615851212593","1366","1"
"year","2010","214022","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00717703349282297","30","0.130563039853381","18.1917835529045","418","1"
"year","2010","214023","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0078125","40","0.123042999690959","15.7495039604427","512","1"
"year","2010","214024","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0130548302872063","50","0.183414109304191","14.0495207727011","383","1"
"year","2010","214026","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.0108695652173913","10","0.341852653381035","31.4504441110552","92","1"
"year","2010","214027","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_disability","Total","0.00304878048780488","10","0.0962638242422883","31.5745343514706","328","1"
"year","2010","214001","DOM","DOM-IPUMS","tasa_servicios_PHC","Total","Total","men","Total","Total","Total","person_with_no_disability","Total","0.0243853820598007","14680","0.0198795104794767","0.815222432469005","60200","1"
