"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year","2010",NA,"BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.443656860847687","18339","0.244360353686238","0.550786824798208","41336","1"
"year","2010",NA,"BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.130829605421767","4884","0.174530232200568","1.33402704714975","37331","1"
"year","2010",NA,"BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.295206376244168","23223","0.162628836826377","0.550898794583843","78667","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.42620352460778","15865","0.256316129741158","0.601393735485967","37224","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.601653696498054","2474","0.763443914045872","1.26890920556048","4112","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.127699691463833","4470","0.178389422451843","1.39694481957591","35004","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.177911474000859","414","0.792798976205535","4.4561430377543","2327","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.281539015340311","20335","0.167347062552836","0.594400965530673","72228","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.448516850442615","2888","0.619792466244899","1.38187108384727","6439","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.443656860847687","18339","0.244360353686238","0.550786824798208","41336","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.130829605421767","4884","0.174530232200568","1.33402704714975","37331","1"
"year","2010","country","BRB","BRB-IPUMS","nucl_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.295206376244168","23223","0.162628836826377","0.550898794583843","78667","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.271943079586506","27175","0.140758912278531","0.517604318126269","99929","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.25018085362913","2075","0.475579671306483","1.90094351509203","8294","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.238844110642975","26077","0.129039457795928","0.540266441774724","109180","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.223435722411832","1964","0.444294125593123","1.9884650529346","8790","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.254661444509801","53252","0.0952734803210659","0.374118196433144","209109","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.236420042144697","4039","0.32506830308771","1.37496085415955","17084","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.270275264962161","29250","0.134996621683513","0.499478269690762","108223","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.237696024412986","28041","0.123933656064329","0.521395578114509","117970","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.253283700202924","57291","0.0914411873087065","0.361022786841183","226193","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.271943079586506","27175","0.140758912278531","0.517604318126269","99929","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.25018085362913","2075","0.475579671306483","1.90094351509203","8294","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.238844110642975","26077","0.129039457795928","0.540266441774724","109180","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.223435722411832","1964","0.444294125593123","1.9884650529346","8790","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.254661444509801","53252","0.0952734803210659","0.374118196433144","209109","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.236420042144697","4039","0.32506830308771","1.37496085415955","17084","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.270275264962161","29250","0.134996621683513","0.499478269690762","108223","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.237696024412986","28041","0.123933656064329","0.521395578114509","117970","1"
"year","2010","country","BRB","BRB-IPUMS","pob18_ci_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.253283700202924","57291","0.0914411873087065","0.361022786841183","226193","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.107856578170501","10778","0.0981284382672366","0.909804853183029","99929","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.133711116469737","1109","0.373708617696494","2.79489564939109","8294","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.139989008976003","15284","0.105009218247782","0.750124734905318","109180","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.162912400455063","1432","0.393883771877713","2.41776421424937","8790","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.124633564313349","26062","0.0722314096066568","0.579550219915525","209109","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.14873565909623","2541","0.272235646123494","1.83033206547571","17084","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.109838019644623","11887","0.0950497728494774","0.865363133430554","108223","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.141697041620751","16716","0.101534797392416","0.716562577673083","117970","1"
"year","2010",NA,"BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.126453957461106","28603","0.0698826769160837","0.552633372012716","226193","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.107856578170501","10778","0.0981284382672366","0.909804853183029","99929","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.133711116469737","1109","0.373708617696494","2.79489564939109","8294","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.139989008976003","15284","0.105009218247782","0.750124734905318","109180","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.162912400455063","1432","0.393883771877713","2.41776421424937","8790","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.124633564313349","26062","0.0722314096066568","0.579550219915525","209109","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.14873565909623","2541","0.272235646123494","1.83033206547571","17084","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.109838019644623","11887","0.0950497728494774","0.865363133430554","108223","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.141697041620751","16716","0.101534797392416","0.716562577673083","117970","1"
"year","2010","country","BRB","BRB-IPUMS","pob65_ci_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.126453957461106","28603","0.0698826769160837","0.552633372012716","226193","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","35.6728577289876","99929","6.95168510230751","61.602446486148","3564753","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","37.4714251265975","8294","24.7862074973113","60.2409602445063","310788","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","38.2161568052757","109180","6.87814397447801","59.4697067623352","4172440","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","39.908646188851","8790","24.7873686102572","58.2314852213425","350797","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","37.0007651511891","209109","4.90000625550381","60.5581071345137","7737193","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","38.7254155935378","17084","17.5585533647369","59.2635176634355","661585","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","men","Total","Total","Total","Total","Total","35.8106964323665","108223","6.69564227809644","61.5090840964732","3875541","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","38.3422649826227","117970","6.62940182109295","59.3857668229456","4523237","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","Total","Total","Total","Total","Total","Total","37.1310252748759","226193","4.72101146840237","60.469683358571","8398778","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","35.6728577289876","99929","6.95168510230751","61.602446486148","3564753","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","37.4714251265975","8294","24.7862074973113","60.2409602445063","310788","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","38.2161568052757","109180","6.87814397447801","59.4697067623352","4172440","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","39.908646188851","8790","24.7873686102572","58.2314852213425","350797","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","37.0007651511891","209109","4.90000625550381","60.5581071345137","7737193","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","38.7254155935378","17084","17.5585533647369","59.2635176634355","661585","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","men","Total","Total","Total","Total","Total","35.8106964323665","108223","6.69564227809644","61.5090840964732","3875541","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","38.3422649826227","117970","6.62940182109295","59.3857668229456","4523237","1"
"year","2010","country","BRB","BRB-IPUMS","pobedad_ci_PHC","Total","Total","Total","Total","Total","Total","Total","Total","37.1310252748759","226193","4.72101146840237","60.469683358571","8398778","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","1","109180","0","0","109180","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","1","8790","0","0","8790","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.522120042657179","109180","0.109234098281299","0.209212612726728","209109","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.51451650667291","8790","0.382377305842877","0.743177917294619","17084","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","1","117970","0","0","117970","1"
"year","2010",NA,"BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.521545759594682","117970","0.105033257044888","0.201388382730816","226193","1"
"year","2010","country","BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","1","109180","0","0","109180","1"
"year","2010","country","BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","1","8790","0","0","8790","1"
"year","2010","country","BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.522120042657179","109180","0.109234098281299","0.209212612726728","209109","1"
"year","2010","country","BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.51451650667291","8790","0.382377305842877","0.743177917294619","17084","1"
"year","2010","country","BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","1","117970","0","0","117970","1"
"year","2010","country","BRB","BRB-IPUMS","pobfem_ci_PHC","Total","Total","Total","Total","Total","Total","Total","Total","0.521545759594682","117970","0.105033257044888","0.201388382730816","226193","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","1.93821190629701","37224","0.548829718663157","54.63209849526","72148","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.03477626459144","4112","1.61810514126692","50.9937121105658","8367","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","1.96717517997943","35004","0.757682926248211","72.0615007112469","68859","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","1.6613665663945","2327","2.1202252709177","61.5622850954412","3866","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","1.95224843550977","72228","0.463533836998428","63.8115293651894","141007","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","1.89982916601957","6439","1.30561189133681","55.145332395011","12233","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","1.94781788271724","41336","0.519973336551293","54.2746397861543","80515","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","1.94811282848035","37331","0.723648543296133","71.7709009188827","72725","1"
"year","2010",NA,"BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","1.94795784763624","78667","0.438832715824821","63.1852541955703","153240","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Afro","Total","Total","1.93821190629701","37224","0.548829718663157","54.63209849526","72148","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Otro","Total","Total","2.03477626459144","4112","1.61810514126692","50.9937121105658","8367","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Afro","Total","Total","1.96717517997943","35004","0.757682926248211","72.0615007112469","68859","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Otro","Total","Total","1.6613665663945","2327","2.1202252709177","61.5622850954412","3866","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","1.95224843550977","72228","0.463533836998428","63.8115293651894","141007","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","1.89982916601957","6439","1.30561189133681","55.145332395011","12233","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","men","Total","Total","Total","Total","Total","1.94781788271724","41336","0.519973336551293","54.2746397861543","80515","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","women","Total","Total","Total","Total","Total","1.94811282848035","37331","0.723648543296133","71.7709009188827","72725","1"
"year","2010","country","BRB","BRB-IPUMS","tamh_ch_PHC","Total","Total","Total","Total","Total","Total","Total","Total","1.94795784763624","78667","0.438832715824821","63.1852541955703","153240","1"
"year","2010",NA,"BRB","BRB-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Afro","Total","Total","0.243174720959713","23595","0.137722928932347","0.566353806797065","97029","1"
"year","2010",NA,"BRB","BRB-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Otro","Total","Total","0.438283091427863","3533","0.552639147668183","1.26091824776485","8061","1"
"year","2010",NA,"BRB","BRB-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Afro","Total","Total","0.228713200751644","23369","0.131395083918621","0.574497158392271","102176","1"
"year","2010",NA,"BRB","BRB-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Otro","Total","Total","0.426921644107786","3438","0.551191155525315","1.29108271537096","8053","1"
"year","2010",NA,"BRB","BRB-IPUMS","union_ci_PHC","Total","Total","Total","Total","Total","Afro","Total","Total","0.235757134610075","46964","0.0951038287295849","0.403397457671343","199205","1"
"year","2010",NA,"BRB","BRB-IPUMS","union_ci_PHC","Total","Total","Total","Total","Total","Otro","Total","Total","0.432605188035249","6971","0.390289495257209","0.902184037666715","16114","1"
"year","2010",NA,"BRB","BRB-IPUMS","union_ci_PHC","Total","Total","men","Total","Total","Total","Total","Total","0.258140641355029","27128","0.134992079091467","0.522940046878584","105090","1"
"year","2010",NA,"BRB","BRB-IPUMS","union_ci_PHC","Total","Total","women","Total","Total","Total","Total","Total","0.243193714902612","26807","0.12921728290065","0.531334796018047","110229","1"
